star_id,spectral_type,stellar_radius_sr,stellar_mass_sm,stellar_teff_k,stellar_log_g,stellar_luminosity,stellar_metallicity,stellar_rot_period_d,stellar_noise_ppm,label,planet_radius_re,rp_rs_ratio,orbital_period_d,semi_major_au,eccentricity,inclination_deg,impact_parameter,transit_depth_ppm,transit_duration_hr,n_transits_observed,orbital_velocity_kms,transit_snr,planet_eq_temp_k,flux_variability_index,log_period,log_snr
STR-011559,K,0.8012336014872735,0.6605646900223587,4825.714037513178,4.364992035938171,0.3121882637290685,0.016,,192.52,0,,,,,,,2.4742119448880295,20.015324514026002,0.15816773027088782,0.0,,0.09097911159730736,,0.104,0.0,0.0871
STR-001575,F,1.0589361385019445,1.4574848683319628,6951.7045997259775,4.666268618655626,2.414493957712463,-0.23,26.66,242.81,0,,,,,,,1.94945795462562,46.96174980921588,0.15737789982896633,0.0,,0.15037262916350988,,0.1934,0.0,0.1401
STR-005295,F,0.935404002440087,1.3079603553602162,7079.159107818951,4.632923989705025,1.8227228952519308,0.064,25.74,247.12,0,,,,,,,1.541187563007744,21.543002298059463,0.00439326835835347,0.0,,1.6545792184061476,,0.0872,0.0,0.9763
STR-008302,K,0.718131345096371,0.7620060589076324,4512.193815243223,4.682874351423158,0.19916162976484578,-0.254,38.53,169.14,0,,,,,,,2.466775607468839,6.137602204888254,0.09422326937787327,0.0,,0.028072844210185,,0.0363,0.0,0.0277
STR-004972,G,0.950310581325875,0.9275825943466011,5672.2180706202225,4.387456573169145,0.8217856683702985,-0.208,28.96,215.52,1,2.664,0.02549,3.1396,0.040122268041789005,0.0104,87.898,0.3461,672.208709111357,2.5642991980420407,437.0,145.608,55.50866319993977,1250.6,3.119,1.4206,4.0344
STR-007344,G,0.861185635124644,0.9677855566393377,5605.499328007816,4.654333793690857,0.6351106840921624,-0.418,21.4,240.73,0,,,,,,,1.2501114528931194,41.3258116645403,0.3593387495822617,0.0,,2.254976204641978,,0.1717,0.0,1.1802
STR-010007,K,0.9242092398050381,0.7797660530971668,4609.127296035817,4.556282460473181,0.35251781839412444,-0.169,23.43,198.33,0,,,,,,,1.6869154360428849,14.034580485449831,0.840534532689154,0.0,,1.3717684879089145,,0.0708,0.0,0.8636
STR-008506,B,5.7439292835366045,10.274801249907538,17452.68770586713,3.9029172023091294,2883.9307698116977,-0.127,22.19,448.21,0,,,,,,,1.7646661975855011,9.620406550304034,0.5553358771664854,0.0,,1.7800612199204877,,0.0215,0.0,1.0225
STR-011361,G,0.9814456683017879,0.9691538148476828,5951.891197671687,4.422954931167604,1.3325509488798126,-0.195,20.87,258.78,0,,,,,,,1.4911065711603062,35.3677695336642,0.6662463313571635,0.0,,0.9782707455079998,,0.1367,0.0,0.6822
STR-002220,K,0.688681851232595,0.8259751193840928,4603.558483946917,4.809841973994243,0.17454501707466893,-0.038,28.5,221.66,0,,,,,,,2.932162136426248,29.085818337037953,0.09372714041127866,0.0,,0.594652317823548,,0.1312,0.0,0.4667
STR-008345,K,0.9703483120195348,0.8101200810202916,4460.453329433461,4.476603824238484,0.3564819633205783,-0.045,34.99,233.4,0,,,,,,,1.5766377626701393,48.79222883281942,0.6918776839575532,0.0,,0.10772589864670566,,0.209,0.0,0.1023
STR-003350,G,0.9685834345037514,1.0525497024026478,5556.012680482241,4.399721074502315,0.9265274775904497,-0.421,10.13,255.69,1,3.089,0.02896,87.2201,0.40465781916637655,0.4274,88.111,2.8281,859.2941059235382,0.0,10.0,48.651,10.962728925055645,372.8,3.3607,4.4798,2.4818
STR-009544,G,1.0052596338421085,0.9307934635022094,5644.599739128301,4.573382574407585,0.8750596182245106,-0.017,29.99,211.76,0,,,,,,,2.787199113722595,41.774226752243706,0.13230419829361392,0.0,,2.205789483672371,,0.1973,0.0,1.165
STR-006607,G,0.9085220881828109,1.0606859102660091,5330.365528728135,4.515961887623189,0.5305995963627251,-0.369,45.93,213.55,0,,,,,,,2.222897865853488,42.39346491849967,0.3758411592863396,0.0,,0.6138436020418343,,0.1985,0.0,0.4786
STR-005596,G,1.0782838660882401,1.0107627119416729,5411.175027871613,4.426480709196245,0.9947005257924787,0.174,15.24,235.97,0,,,,,,,2.6999101988459655,6.830419865272901,0.9219881083306314,0.0,,1.5909041924566742,,0.0289,0.0,0.952
STR-000990,K,0.7991684986188868,0.6295197241364092,4205.680089582962,4.549874795536894,0.1828779560081159,-0.234,32.37,217.43,0,,,,,,,2.2755805042873662,10.897038401472813,0.6865003217086568,0.0,,0.07753561463089563,,0.0501,0.0,0.0747
STR-002336,G,1.1337928300509161,1.1349860954402626,5713.749622036874,4.39395410131356,1.1844427841218677,-0.222,36.41,214.92,1,1.797,0.01418,43.8935,0.2486741625431366,0.2442,84.707,4.2158,203.53111781224527,0.0,32.0,61.155,5.35241385376493,576.0,0.947,3.8043,1.8488
STR-006165,G,1.0873655656036416,0.9220724147149255,5578.306282334704,4.1580029122161655,1.02375901314744,-0.404,35.04,228.92,0,,,,,,,1.1017380291233005,19.7153592218599,0.5093007215959983,0.0,,1.28245748457675,,0.0861,0.0,0.8253
STR-006994,M,0.42594153312872285,0.4025701487034743,3170.7087166389797,4.68660046220771,0.019861495509398638,0.193,14.06,211.76,0,,,,,,,2.997743052369098,30.894123835409403,0.4621482056433271,0.0,,1.0425574285523331,,0.1459,0.0,0.7142
STR-000959,K,0.8254218569277325,0.8601576527150868,4549.003763306993,4.437987785728847,0.2512159942353455,0.034,24.71,204.67,0,,,,,,,2.2733988422341955,3.459257301811979,0.688694884004628,0.0,,0.1719275548168644,,0.0169,0.0,0.1586
STR-001600,F,1.3937066749250162,1.4245013064602894,6943.179959025079,4.225931498849628,3.788536940620438,-0.154,34.41,226.11,0,,,,,,,2.224566091064352,26.477596267890913,0.2750927501253773,0.0,,0.40763012582221064,,0.1171,0.0,0.3419
STR-007556,F,1.1973295263317743,1.44343414048623,7077.794485478711,4.508461168195504,3.3362259310659526,,39.11,236.88,0,,,,,,,1.8897924307248868,69.29741255615133,0.6843399924691822,0.0,,0.5262034207813109,,0.2925,0.0,0.4228
STR-000928,K,1.060931175769557,0.7483176654033816,4496.53626485975,4.225545059968136,0.4243204353782526,-0.065,21.91,219.34,1,1.661,0.0147,12.5367,0.09318990392920755,0.0153,88.415,0.5428,211.6103583932322,4.360686937213449,29.0,82.005,5.410087544676086,673.4,0.9648,2.6054,1.8579
STR-004305,F,1.0814628317349817,1.2598464566190402,7058.699595134691,4.354395304096521,2.6103243452259837,-0.336,21.69,246.95,0,,,,,,,2.1563950597128025,3.0092962316157528,0.3131965884755965,0.0,,0.9261611679161952,,0.0122,0.0,0.6555
STR-005483,K,0.7461905233505302,0.6918552717855169,4406.422503981924,4.508705570915021,0.19035464945972794,0.247,26.58,208.83,0,,,,,,,2.9558021362263016,7.109712792360013,0.7673109351728544,0.0,,1.0375091061857498,,0.034,0.0,0.7117
STR-004176,G,1.0906985909053075,0.9796523263822383,5686.249882260896,4.3239785941494935,0.9761203986285655,0.306,40.19,188.11,0,,,,,,,2.6208214056144863,0.24220239164846616,0.4790658175276165,0.0,,0.49363592539754225,,0.0013,0.0,0.4012
STR-007517,G,1.0991349583347219,1.0348568148190258,5415.0882929788995,4.3574121150672145,0.8609180775970201,0.265,43.42,236.7,0,,,,,,,2.2547001521718384,15.141984195294496,0.37971830216706626,0.0,,2.516241490259932,,0.064,0.0,1.2574
STR-003594,G,1.1433192501138838,0.8721523538041849,5982.549666601929,4.2480467690665575,1.4139184321367275,0.187,5.91,328.34,1,2.277,0.01863,2.4414,0.033870968779686754,0.0164,87.198,0.3201,368.87804344106195,3.0460160618580003,376.0,152.04,21.07441887474642,1558.9,1.1235,1.2359,3.0944
STR-000021,F,1.2242762416257835,1.0421233613714638,6697.329103341794,4.280850844335565,2.538561640406255,0.01,30.31,263.41,0,,,,,,,2.574566033918133,12.117953817750982,0.175589442143509,0.0,,0.13653884494783308,,0.046,0.0,0.128
STR-003661,G,1.009096241177421,1.0418518758302129,5384.03398400737,4.345989294293598,0.6982937210080492,-0.072,4.49,388.76,0,,,,,,,1.4620971071832614,9.684001961845176,0.18581831182587025,0.0,,1.0772399152371446,,0.0249,0.0,0.731
STR-011959,M,0.393329502952384,0.20967662442757384,3110.5816166643494,4.486843157269594,0.016116098184041198,0.098,37.19,168.9,0,,,,,,,1.197563267419307,2.996696796246376,0.7355074084408334,0.0,,0.7473563351567891,,0.0177,0.0,0.5581
STR-007284,G,0.9788854783423362,0.903353822942549,5455.33508417259,4.311104347704293,0.7306108864039919,0.027,25.39,207.57,0,,,,,,,2.0907626477442416,65.39213346636777,,0.0,,0.3786787559217971,,0.315,0.0,0.3211
STR-004660,G,0.9835679909412963,0.8417771286571091,5840.651221083204,4.386238840396313,0.9911767949761021,0.148,14.19,274.57,0,,,,,,,2.6556281617930466,47.65328413354735,0.38132078400406033,0.0,,0.7635026345322451,,0.1736,0.0,0.5673
STR-009841,M,0.404457393540547,0.391930063255132,3209.8493762853604,4.773414223995365,0.015822527482456987,0.187,,146.62,0,,,,,,,1.55081072181707,43.53157445908053,1.183135506677608,0.0,,0.1923971993476221,,0.2969,0.0,0.176
STR-003525,F,1.0864306937068986,1.3849429600064438,6959.686177382504,4.6512331501515884,2.9075249132325163,0.247,15.63,282.08,0,,,,,,,1.1842792567881684,26.1765698206266,0.14135585400937647,0.0,,0.8875481974847504,,0.0928,0.0,0.6353
STR-007754,G,1.1701753454001276,0.9903275920700628,5620.604520986402,4.264295965779946,1.2043322926485815,-0.089,34.09,191.54,0,,,,,,,2.5766512766820013,8.977531652461371,0.9369052502290223,0.0,,0.4530149804381682,,0.0469,0.0,0.3736
STR-005551,G,1.0818979329112097,0.8489609066195591,5672.318039952063,4.2215564991243975,1.084033249592948,0.434,29.34,229.32,0,,,,,,,2.282323514862541,65.26389076143384,0.4630107859720649,0.0,,0.5998059858975745,,0.2846,0.0,0.4699
STR-005274,G,1.0222050585052422,1.1880054831504658,5640.4113421153415,4.392533141046776,1.0787446675586885,-0.381,11.47,257.53,0,,,,,,,2.3981275555158597,3.8250803334316603,0.8352444929196225,0.0,,1.9989409580795965,,0.0149,0.0,1.0983
STR-002862,M,0.37906039307579664,0.27896792939775916,3341.0719805865733,4.843263454014715,0.014524731701780461,0.145,30.43,169.32,0,,,,,,,2.446607578913799,12.682695315403116,0.3282375717338542,0.0,,0.2107991694773528,,0.0749,0.0,0.1913
STR-010908,K,0.6954036997405982,0.8768262523736535,4335.028255979594,4.681108296200318,0.14674271965440952,-0.043,32.89,170.09,0,,,17.836165642122854,,,,0.6162169720064623,4895.986157170661,3.376524734123049,0.0,,8.011173568853984,,28.7847,2.9358,2.1985
STR-009778,G,0.8701024958903241,1.0843478208819952,6043.850355943083,4.658207827386209,0.9440471539723245,0.131,19.12,285.69,1,4.049,0.04362,2.1245,0.03218337473806344,0.0089,88.798,0.174,1961.174841677839,1.8421763187453895,500.0,168.001,142.6469453740936,1341.6,6.8647,1.1393,4.9674
STR-005746,K,0.990663216274761,0.7904652635894406,4598.145354662139,4.30661906351669,0.3775966443465416,0.035,24.05,214.2,0,,,,,,,2.4865030444906635,5.067330262494086,0.2931672617034362,0.0,,1.9589144619382846,,0.0237,0.0,1.0848
STR-002328,K,0.7592991070076746,0.7301603237999542,4444.679434562784,4.581443267160685,0.21906976152773477,0.202,30.29,170.74,0,,,,,,,2.2510487071421768,13.047364722864664,0.7474930443256389,0.0,,1.0710145935977395,,0.0764,0.0,0.728
STR-008885,K,0.9711420628739404,0.7056521651563916,4623.673022123568,4.288367893716898,0.415334707647842,0.223,44.25,185.73,0,,,,,,,2.003423735352596,25.45453860638254,0.07511363493139174,0.0,,0.31408441291815653,,0.1371,0.0,0.2731
STR-009928,K,0.8840940479698296,0.729158784078466,4439.88125646287,4.565112618092021,0.2705335802188157,0.281,15.86,229.65,0,,,,,,,2.8710160427038813,4.919953712233927,0.2671212247740868,0.0,,1.1321320763006641,,0.0214,0.0,0.7571
STR-006210,G,0.9791551506353832,1.0422139225265679,5555.154202433546,4.4852558682788874,0.8884452274881096,0.074,18.05,246.64,0,,,,,,,1.9869414654319288,34.58985436890473,0.3711558068490171,0.0,,1.0575891466165925,,0.1402,0.0,0.7215
STR-011641,K,0.9418378264765125,0.7657506574654218,4597.879261536638,4.330194688407509,0.3448960393522599,-0.326,,237.54,0,,,8.448213449877017,,,,0.5808273377571257,3402.5670031267005,,0.0,,2.013171888684603,,14.3242,2.2458,1.103
STR-011764,G,1.1515623319297457,1.0271471793543376,5991.204680904995,4.39678537660046,1.640165510067098,0.016,23.13,233.19,1,0.541,0.00433,4.5118,0.05520805243726476,0.0012,87.271,0.4786,16.362186324302094,3.123011039137493,106.0,129.014,0.7696596520843327,1157.5,0.0702,1.7069,0.5708
STR-005364,G,0.776144235454991,1.1924215303835943,5441.5841802309105,4.524551639336406,0.4792713501724204,0.084,4.81,384.06,0,,,,,,,1.7257939809676417,37.745993029563,0.23106162111503348,0.0,,0.6667891534243887,,0.0983,0.0,0.5109
STR-003543,G,0.9421011856802438,0.9621250424909066,5563.913650437628,4.4557488787207795,0.8202738963468202,0.358,24.51,201.6,0,,,,,,,2.58895767269449,60.04452694552187,0.40898650654721136,0.0,,0.07704327503649663,,0.2978,0.0,0.0742
STR-009285,K,0.557613056555104,0.7081777301150709,4363.954711147298,4.821454941521864,0.09478316914406948,-0.193,23.14,176.33,0,,,,,,,2.257944900037006,11.535819178292599,0.9907748293349422,0.0,,0.13292057052980438,,0.0654,0.0,0.1248
STR-006929,K,0.8179858733875959,0.7351616802175907,4704.3371702603135,4.418194267285051,0.3040767386310852,-0.056,24.65,195.91,0,,,29.026780570612264,,,,1.2994165202632177,4686.021866936156,12.37479246109046,0.0,,10.999605472491183,,23.9193,3.4021,2.4849
STR-004267,F,1.141197206515029,1.6360476829393822,7261.018402387915,4.614477110173428,2.792072709377255,0.2,38.09,246.65,0,,,,,,,1.8879116539726226,23.39232784960364,0.5637892217325788,0.0,,0.01040328455856118,,0.0948,0.0,0.0103
STR-002715,G,0.9957799194862955,1.1117283695285443,5780.138746708008,4.4321742632596814,0.990327947421952,0.352,,196.02,1,1.052,0.00972,34.2593,0.22467107717720983,0.1547,88.643,1.102,99.2025500571137,0.0,10.0,68.177,1.4269981810960202,517.4,0.5061,3.5627,0.8867
STR-011169,F,1.5607668219697433,1.3314267924915795,6366.674869018958,4.244995183900455,3.66330653393057,0.272,20.4,290.0,0,,,,,,,1.684279078314328,56.5129807133525,0.9189053856828485,0.0,,0.4237874892458752,,0.1949,0.0,0.3533
STR-011220,F,1.278154199172377,1.1434492666297804,6923.964895698108,4.510300128234676,3.106603043693134,-0.254,37.42,213.7,1,1.518,0.01141,13.1799,0.13008097976683194,0.359,89.178,0.301,127.80606848750776,4.678659586591831,103.0,98.215,5.9745543272008055,923.9,0.5981,2.6518,1.9423
STR-009094,G,0.9871918582080174,1.1677692583570245,6059.328419509002,4.53598836231568,1.1059646155215397,0.086,7.67,289.97,0,,,,,,,1.4986389660802184,5.684456657580977,1.168930764322728,0.0,,0.771566390892629,,0.0196,0.0,0.5719
STR-002457,K,0.7826447795136495,0.7532721062586724,4477.523256518194,4.50043456939795,0.23517491486295602,-0.682,21.85,245.79,1,4.882,0.05627,17.4686,0.11400936405946284,0.0229,88.975,0.5799,2854.8059370942974,3.871831972630597,22.0,74.663,53.83269057632634,464.8,11.6148,2.9161,4.0043
STR-006965,F,1.2501113941333846,1.3916154528877456,6813.533732090109,4.273447573074182,2.979242616232092,-0.34,16.27,251.67,1,1.866,0.01346,49.9305,0.31052870070201344,0.0567,89.704,0.2553,163.9199782203383,7.449642402980686,24.0,63.544,3.6551573848936205,634.4,0.6513,3.9305,1.538
STR-001388,M,0.2970997075383671,0.36093668193989564,2840.3951169578013,5.1811897650450796,0.0057694748092889025,-0.06,16.52,170.03,0,,,,,,,1.629349086551834,23.417485344299692,,0.0,,0.8240997216694637,,0.1377,0.0,0.6011
STR-004703,G,0.9361278710359054,1.0454885004950314,6224.102631292163,4.412834506793855,1.2307726249027537,0.501,47.3,243.93,0,,,,,,,2.6342543300529204,42.802770940860164,0.03741763152221682,0.0,,0.9916011120884196,,0.1755,0.0,0.6889
STR-011573,G,1.027607230798931,1.1269072546220344,5515.727606910994,4.413769568578395,0.7199381752236756,0.022,28.61,221.47,0,,,,,,,2.0899370043891725,22.80924436219357,0.953417482401382,0.0,,0.3288621052087491,,0.103,0.0,0.2843
STR-005468,K,0.7958593953013431,0.8371222572870431,4712.462671204697,4.665067628152676,0.2818049890107409,0.193,32.64,219.5,0,,,,,,,2.3824521289945926,3.0612070693866227,,0.0,,0.18003593002226184,,0.0139,0.0,0.1655
STR-000951,K,0.7502522044254908,0.8121340232626509,4153.099373031285,4.5702288046031905,0.1742865076736989,-0.038,,167.84,0,,,,,,,1.3620817062425692,18.34546279615208,0.3997549116344669,0.0,,0.42539589554806434,,0.1093,0.0,0.3544
STR-005304,G,1.0783654103975173,0.9338318262932136,5562.719923502635,4.2800852070506075,1.0950542979458322,0.13,29.74,218.46,0,,,,,,,1.7954703127800586,4.980689359807092,0.42879406662532654,0.0,,0.07223707529710964,,0.0228,0.0,0.0697
STR-006567,G,1.112516888783335,1.0725920112024028,6124.63154882352,4.368191638217983,1.555089145519999,0.076,25.44,222.89,0,,,,,,,2.469596209799427,1.5536090405278358,0.6789384557485424,0.0,,0.1017205987404211,,0.007,0.0,0.0969
STR-008304,A,2.1997603065043307,2.544238356642025,8677.737156000192,4.062081838296902,24.215001946920538,-0.014,19.93,296.23,0,,,,,,,1.3926602082990045,17.82488570279757,0.7447521574685978,0.0,,0.6890558921944979,,0.0602,0.0,0.5242
STR-011619,F,1.7129262363045337,1.4935672367811852,6700.030097038732,4.222954279435595,5.088157569182082,-0.019,19.19,236.77,0,,,,,,,1.155017397038602,52.35539009492381,0.31230542472069406,0.0,,0.8295173047278629,,0.2211,0.0,0.6041
STR-002302,G,0.9300978193809478,0.9309420990545787,5537.955976572448,4.560713629408786,0.7381111774389121,0.363,25.47,198.9,0,,,,,,,2.176689782968512,30.809117713167343,1.0241322408886282,0.0,,0.986434964990892,,0.1549,0.0,0.6863
STR-010783,K,0.8335855737531568,0.8506148505819701,4201.688689340202,4.511123004646545,0.19495806261230922,0.295,,182.04,0,,,,,,,2.146801197540854,7.340148321201495,0.4518956691000097,0.0,,0.2964680480417981,,0.0403,0.0,0.2596
STR-011338,K,0.7857818567017913,0.739639766960355,4466.55494030825,4.540131627729289,0.23132265681456027,0.039,,195.0,1,3.138,0.03731,2.5309,0.03188360012811492,0.0754,87.8,0.348,1445.7226113763381,2.083658974123382,368.0,139.659,129.3739476888624,916.6,7.414,1.2616,4.8704
STR-005316,G,0.7580045129152159,0.9501857730489824,5465.143624994447,4.732152949622928,0.46859763138342747,-0.069,27.77,237.31,0,,,,,,,2.25793894460228,18.73989120596398,0.3876264984770457,0.0,,0.9534256995572437,,0.079,0.0,0.6696
STR-007135,K,0.6441449571456644,0.7940095123107493,4371.89026582541,4.606931424664106,0.13973474762692964,-0.07,12.2,223.4,0,,,,,,,2.6088783479020172,12.408198389797324,,0.0,,0.13560994068417578,,0.0555,0.0,0.1272
STR-006981,G,1.0376497852163828,1.0424604900418948,5486.248830587959,4.223244106486981,0.9568627178802713,0.114,21.43,255.97,1,1.812,0.01561,7.7504,0.08074462195551349,0.0027,87.428,0.7013,238.64380946303925,2.878565892713109,153.0,108.487,10.841174045753235,966.9,0.9323,2.1691,2.4716
STR-002824,G,0.969737775379528,1.044462393116749,5515.747477039485,4.458986630912457,0.799871491017031,-0.185,8.7,281.85,0,,,,,,,1.2719215678721751,15.754874033076709,0.3917410026447585,0.0,,0.572589619842842,,0.0559,0.0,0.4527
STR-005506,G,0.9147146991355216,0.9374909443317744,5477.751903765666,4.455153091761912,0.6982624595054183,-0.035,15.22,241.98,0,,,,,,,2.1849586392101568,14.05709278038946,0.8554740973179065,0.0,,0.21927962158895895,,0.0581,0.0,0.1983
STR-007660,A,2.017706630834702,2.588309392215678,8184.3427974744845,4.391081929544666,15.683687838796954,-0.166,30.31,298.42,1,12.354,0.05911,52.5286,0.38351140888226104,0.2893,89.962,0.0285,3519.108036541581,9.961883836373248,9.0,78.253,34.03595483130733,821.6,11.7925,3.9802,3.5564
STR-010211,G,0.9337394929227306,0.8877021224644754,5989.525404350069,4.376192408464956,0.9893100551445273,0.144,22.52,211.93,0,,,,,,,1.202751995720867,15.561553739062031,0.11978304889662461,0.0,,0.9317019612109005,,0.0734,0.0,0.6584
STR-005684,F,1.2007609137680877,1.2820468471824364,7084.290732750123,4.4272504783996425,3.3380099529607556,-0.267,28.88,234.33,0,,,,,,,2.2552609998855786,3.5446762801580514,0.19965739517598463,0.0,,1.3469302905769212,,0.0151,0.0,0.8531
STR-007217,K,0.7344407405924523,0.8971411264236977,4330.795904492358,4.556234390938107,0.1907891453531181,-0.179,36.72,172.77,0,,,,,,,2.8190573921840185,23.417001566516895,0.9952436399475117,0.0,,0.6569663262171659,,0.1355,0.0,0.505
STR-001815,M,0.4450862756905803,0.2762236929206364,3373.159761618158,4.595939249666976,0.022761140137216255,-0.048,22.21,170.08,0,,,,,,,2.51417230776084,15.472202340709584,0.40744981099027067,0.0,,1.8932133269977791,,0.091,0.0,1.0624
STR-001083,K,0.6758386147172009,0.5756370251420151,4969.470687764792,4.53391579584857,0.25437002398048125,0.272,24.29,223.09,0,,,,,,,1.1534421543508238,17.903982112202755,0.4902167894863467,0.0,,1.215955195637064,,0.0803,0.0,0.7957
STR-004295,G,1.115642680073585,1.148931267543327,5733.330131401275,4.532953146007028,1.0374541882758817,-0.105,23.95,229.73,1,4.011,0.03434,176.3011,0.6433796613455711,0.1116,89.599,0.8967,1125.9212180996246,4.758374930813719,5.0,39.342,11.689769283412643,308.3,4.9011,5.1778,2.5408
STR-004508,G,0.9161313307424276,0.8518876801606604,5581.348063240118,4.4038296453831896,0.7508312093839439,-0.271,24.73,233.76,0,,,,,,,1.7581457828247857,23.22227138502066,0.3217687417184954,0.0,,0.17935007090287938,,0.0993,0.0,0.165
STR-010019,G,0.9641565900512366,0.9256611264098048,5709.392215570401,4.336288343195431,0.8862506129665045,-0.171,22.6,249.97,0,,,,,,,1.8932229094335002,4.913181129294237,0.8242641533701054,0.0,,0.7769373965786022,,0.0197,0.0,0.5749
STR-001653,G,0.8586927793657173,1.2335243056031953,5517.716439482632,4.567222855540725,0.49953864487099375,-0.731,25.38,213.42,1,4.441,0.05007,2.5219,0.03833770843574585,0.0,88.121,0.3285,2818.238332582233,2.063221714629202,500.0,163.371,231.38074121051105,1094.4,13.2051,1.259,5.4484
STR-002184,K,0.7571444083844914,0.7560250220257145,4603.780480927696,4.472022044828492,0.2540176414601107,0.191,27.68,176.07,0,,,,,,,2.524420144202637,27.50200095973633,0.15748772513864642,0.0,,0.5270294097538532,,0.1562,0.0,0.4233
STR-006920,M,0.4144618155838827,0.34631129414192596,3038.981667787489,4.6102310602208805,0.01249581701256318,-0.148,26.16,186.41,1,3.452,0.07475,3.9931,0.03212061988936084,0.0192,87.221,0.8386,5161.352554454036,1.0402478802704704,280.0,92.769,440.1295929306708,466.6,27.6882,1.6081,6.0893
STR-011553,K,0.8405752496254705,0.6683458553064816,4343.003408982917,4.4452480298178605,0.20662460214136075,-0.11,9.96,228.67,0,,,,,,,1.8994311811884221,14.719627739092537,0.16106129340778558,0.0,,2.4051572033759343,,0.0644,0.0,1.2253
STR-003043,G,0.9579320164119467,0.8457251955930033,5860.849574514895,4.348161955359844,0.9217599997973962,-0.385,21.17,211.3,0,,,,,,,1.3266234363178264,38.94825953120719,0.47604021195486573,0.0,,0.004310089375414939,,0.1843,0.0,0.0043
STR-009533,K,0.6965741936393415,0.8181003519677746,4726.536575742756,4.749215912447097,0.17929688224360793,0.25,31.7,172.22,0,,,,,,,2.88109065574498,31.38506555139661,0.15463071968217204,0.0,,0.6627646696717238,,0.1822,0.0,0.5085
STR-011350,G,1.2006851765470266,0.981993493473563,6029.0133398937105,4.366989969378762,1.525729739142241,-0.44,35.21,215.96,0,,,,,,,2.9720229681169394,43.990884750995654,0.3589077232028017,0.0,,0.7711345475633646,,0.2037,0.0,0.5716
STR-010137,K,0.7807128756128539,0.6812951594333241,3983.9279806476807,4.2945517567883895,0.1305781199268509,0.261,26.56,210.57,0,,,,,,,2.093639518614654,25.795903535365174,0.0010730964162117699,0.0,,0.8636791155018798,,0.1225,0.0,0.6226
STR-010562,F,1.4576999496317604,1.1496226889088572,6364.399052788147,4.189250678465057,2.8240645360025356,-0.319,27.16,241.94,0,,,,,,,1.2307359369372877,1.1578180146982622,0.24329897601547337,0.0,,0.8998060939835024,,0.0048,0.0,0.6418
STR-007127,G,1.190047272078756,0.9613847532578842,5679.002614914634,4.174405502083416,1.4441256845639088,-0.193,36.18,198.09,0,,,,,,,2.2137092701905017,17.874609393670433,0.5926223633942913,0.0,,2.0471014153763454,,0.0902,0.0,1.1142
STR-011627,G,0.9282857193994899,1.113676982407503,5648.440347218787,4.439913991245798,0.7587660260252207,0.006,27.28,206.48,1,5.641,0.05707,5.5587,0.06280112344158083,0.0041,89.079,0.2423,3297.4107252222275,3.06263087886629,155.0,124.351,208.4858592401446,959.9,15.9696,1.8808,5.3447
STR-001270,K,0.791185505568347,0.8184994386602609,4640.259273365661,4.691805421389888,0.3066814609505573,0.422,34.86,224.65,0,,,,,,,2.067908191842146,45.07937703050527,0.9996019520651293,0.0,,0.5541128063019972,,0.2007,0.0,0.4409
STR-003232,G,0.8386465190394677,1.1376955515914582,5940.123357599226,4.448483650325084,0.923929519175821,-0.047,30.68,236.22,1,4.353,0.04379,8.7829,0.08863485081303524,0.0087,88.602,0.4933,1979.698817261809,2.793149161918019,42.0,106.062,44.919873231117,861.5,8.3807,2.2806,3.8269
STR-010141,G,1.0507731268762885,1.0206288692710253,5549.028609997324,4.4078856359956715,0.9061168129473149,0.265,32.83,192.44,0,,,,,,,1.7884569641757073,11.924574984058342,0.02698548922195406,0.0,,1.455875994674761,,0.062,0.0,0.8985
STR-000226,M,0.439554861088391,0.40974747586620336,3509.7331151112235,4.881136554577543,0.027144823532341614,,27.44,174.42,0,,,,,,,2.9940202853925397,36.78538859164231,,0.0,,0.005551861363648269,,0.2109,0.0,0.0055
STR-010345,G,0.8804555640465639,0.9571116694283872,5351.56291255189,4.524183138851107,0.6540407767862475,-0.063,33.63,205.82,0,,,,,,,1.5152457713231415,4.524836079367538,0.14353948652981632,0.0,,1.2084974720710617,,0.022,0.0,0.7923
STR-008635,K,0.7977546620185173,0.7829171957672025,4277.0227337416545,4.489560497856331,0.17640511722871574,0.243,19.76,211.58,1,4.882,0.05667,12.6139,0.0959195282473709,0.0823,86.141,1.7613,2882.9558765423662,0.0,109.0,82.875,144.08944055410666,563.7,13.6258,2.6111,4.9774
STR-006661,G,0.9892585993571712,0.8660710472542366,6088.000580721707,4.478407208288084,1.1313565487006703,0.658,38.14,219.95,0,,,,,,,1.8235646809558095,26.95012953424636,0.26918101815453194,0.0,,0.2383041435820635,,0.1225,0.0,0.2137
STR-010885,K,0.9530583581629696,0.8423234127486823,4643.714898668753,4.4499987765395534,0.3955644191918875,0.283,36.84,203.58,0,,,,,,,1.1035587841852768,11.097282506720608,0.4524907103952523,0.0,,1.5233405114567138,,0.0545,0.0,0.9256
STR-009198,K,1.0917446302351432,0.6921076643690847,4360.401180895649,4.1068788482643805,0.4065640916869165,0.221,30.83,169.88,1,9.206,0.0771,23.3612,0.14722011619076553,0.0247,85.077,2.4119,5696.73471551498,0.0,29.0,66.603,182.37493485574456,560.8,33.5339,3.193,5.2115
